r105_instanceRandomization,"[13, 8, 11, 3, 23, 9, 25, 12, 20, 18, 5, 17, 2, 19, 24, 10, 1, 14, 7, 21, 16, 15, 6, 26, 22, 4]"
r106_instanceRandomization,"[25, 10, 11, 7, 1, 17, 15, 22, 13, 12, 4, 20, 21, 24, 6, 16, 5, 18, 26, 19, 14, 2, 3, 9, 8, 23]"
r107_instanceRandomization,"[16, 25, 6, 21, 19, 13, 24, 7, 1, 14, 18, 11, 2, 20, 4, 10, 23, 5, 22, 12, 15, 8, 26, 17, 3, 9]"
r108_instanceRandomization,"[19, 1, 18, 10, 3, 15, 17, 9, 23, 16, 2, 13, 8, 7, 4, 26, 25, 14, 22, 24, 11, 20, 5, 12, 6, 21]"
r109_instanceRandomization,"[24, 5, 13, 26, 14, 12, 6, 16, 8, 10, 4, 7, 23, 3, 18, 15, 2, 19, 9, 21, 20, 1, 22, 11, 25, 17]"
r110_instanceRandomization,"[2, 6, 14, 20, 25, 4, 8, 16, 24, 7, 10, 19, 11, 12, 17, 5, 18, 23, 22, 13, 21, 26, 1, 3, 9, 15]"
r111_instanceRandomization,"[13, 11, 5, 12, 15, 2, 20, 9, 23, 6, 8, 1, 19, 18, 4, 21, 22, 16, 26, 14, 10, 24, 3, 25, 17, 7]"
r112_instanceRandomization,"[21, 7, 17, 9, 4, 22, 10, 18, 3, 11, 5, 23, 26, 24, 6, 19, 8, 20, 2, 15, 14, 25, 12, 1, 16, 13]"
r113_instanceRandomization,"[2, 13, 22, 1, 20, 6, 26, 7, 17, 19, 24, 14, 11, 18, 25, 21, 4, 15, 23, 5, 16, 9, 10, 8, 3, 12]"
r114_instanceRandomization,"[14, 12, 4, 2, 1, 16, 23, 15, 8, 19, 6, 5, 9, 10, 13, 11, 25, 18, 22, 26, 3, 17, 21, 24, 20, 7]"
r115_instanceRandomization,"[14, 8, 13, 9, 12, 10, 25, 6, 20, 17, 2, 23, 19, 24, 22, 21, 15, 16, 7, 1, 26, 5, 3, 18, 11, 4]"
r116_instanceRandomization,"[4, 10, 5, 14, 9, 2, 7, 1, 20, 24, 21, 3, 13, 8, 17, 15, 19, 26, 6, 22, 18, 11, 25, 12, 23, 16]"
r117_instanceRandomization,"[3, 17, 16, 2, 1, 8, 7, 20, 21, 9, 5, 6, 26, 14, 15, 12, 18, 4, 24, 22, 25, 11, 23, 13, 10, 19]"
r118_instanceRandomization,"[7, 6, 5, 15, 19, 21, 26, 17, 18, 20, 25, 22, 16, 14, 12, 24, 1, 13, 2, 11, 10, 9, 3, 8, 4, 23]"
r119_instanceRandomization,"[6, 11, 9, 18, 15, 14, 3, 23, 20, 5, 2, 17, 7, 4, 13, 1, 22, 26, 21, 25, 12, 19, 24, 16, 10, 8]"
r120_instanceRandomization,"[23, 10, 2, 8, 1, 25, 26, 15, 11, 17, 22, 20, 6, 24, 14, 3, 21, 13, 19, 12, 5, 4, 18, 16, 7, 9]"
r121_instanceRandomization,"[20, 16, 15, 26, 1, 23, 9, 12, 14, 2, 18, 7, 19, 22, 13, 3, 6, 5, 8, 10, 21, 11, 25, 24, 4, 17]"
r122_instanceRandomization,"[24, 17, 7, 14, 6, 16, 9, 3, 22, 20, 11, 1, 2, 13, 15, 26, 19, 10, 8, 4, 12, 5, 25, 18, 21, 23]"
r123_instanceRandomization,"[17, 20, 10, 12, 9, 14, 7, 22, 18, 23, 2, 13, 26, 5, 19, 6, 1, 3, 11, 15, 4, 8, 16, 24, 21, 25]"
r124_instanceRandomization,"[1, 18, 7, 14, 19, 17, 21, 26, 9, 6, 3, 12, 4, 22, 23, 16, 2, 10, 20, 25, 8, 24, 11, 5, 15, 13]"
r125_instanceRandomization,"[19, 14, 18, 26, 12, 22, 7, 13, 23, 24, 6, 15, 8, 10, 21, 4, 25, 2, 3, 9, 11, 17, 16, 5, 1, 20]"
r126_instanceRandomization,"[8, 18, 14, 3, 12, 6, 15, 4, 22, 21, 7, 24, 23, 9, 5, 16, 10, 26, 11, 1, 20, 19, 25, 2, 17, 13]"
r127_instanceRandomization,"[20, 14, 16, 17, 5, 18, 21, 23, 8, 24, 22, 6, 1, 7, 9, 12, 2, 13, 11, 26, 3, 25, 19, 15, 10, 4]"
r128_instanceRandomization,"[10, 9, 18, 4, 5, 26, 20, 2, 21, 23, 7, 12, 22, 14, 8, 24, 15, 6, 11, 3, 25, 16, 17, 19, 1, 13]"
r129_instanceRandomization,"[4, 11, 3, 25, 22, 7, 18, 10, 6, 15, 16, 8, 19, 5, 9, 1, 26, 14, 13, 2, 23, 17, 20, 21, 24, 12]"
r130_instanceRandomization,"[4, 26, 10, 25, 17, 8, 1, 12, 23, 18, 21, 22, 14, 5, 16, 9, 11, 24, 20, 13, 3, 2, 19, 7, 15, 6]"
r131_instanceRandomization,"[13, 5, 7, 1, 15, 19, 23, 18, 22, 14, 25, 9, 24, 4, 11, 12, 6, 3, 2, 20, 17, 16, 10, 8, 21, 26]"
r132_instanceRandomization,"[16, 20, 22, 9, 8, 24, 3, 5, 6, 12, 14, 2, 10, 11, 23, 19, 7, 13, 15, 4, 17, 26, 25, 21, 18, 1]"
r133_instanceRandomization,"[25, 5, 6, 14, 9, 22, 16, 15, 7, 12, 2, 21, 26, 19, 4, 8, 3, 24, 1, 10, 18, 11, 17, 13, 23, 20]"
r134_instanceRandomization,"[7, 19, 6, 20, 17, 14, 9, 2, 1, 13, 16, 23, 26, 8, 5, 12, 18, 4, 11, 22, 15, 24, 3, 10, 25, 21]"
r135_instanceRandomization,"[15, 17, 5, 18, 7, 9, 12, 10, 25, 8, 6, 19, 23, 13, 20, 11, 21, 22, 26, 2, 14, 24, 4, 16, 3, 1]"
r136_instanceRandomization,"[13, 16, 2, 11, 7, 10, 9, 21, 8, 1, 6, 22, 23, 17, 14, 26, 15, 25, 5, 3, 20, 4, 18, 12, 24, 19]"
r137_instanceRandomization,"[8, 12, 19, 6, 23, 20, 9, 5, 21, 10, 1, 13, 24, 2, 16, 11, 17, 4, 14, 25, 18, 3, 22, 26, 15, 7]"
r138_instanceRandomization,"[9, 23, 26, 12, 6, 13, 10, 2, 14, 15, 17, 4, 5, 20, 24, 7, 21, 16, 19, 1, 3, 22, 8, 11, 18, 25]"
r139_instanceRandomization,"[1, 26, 5, 15, 8, 3, 14, 7, 19, 11, 12, 10, 6, 17, 22, 20, 18, 4, 21, 24, 25, 16, 9, 13, 23, 2]"
r140_instanceRandomization,"[3, 8, 10, 5, 11, 2, 9, 7, 6, 16, 18, 20, 23, 1, 12, 13, 22, 17, 25, 21, 24, 26, 4, 15, 19, 14]"
r141_instanceRandomization,"[13, 14, 21, 25, 15, 23, 26, 10, 4, 16, 19, 24, 9, 17, 6, 3, 2, 12, 7, 11, 22, 1, 18, 5, 20, 8]"
r142_instanceRandomization,"[16, 25, 6, 15, 2, 11, 9, 3, 4, 26, 18, 21, 14, 20, 17, 8, 7, 24, 19, 5, 23, 10, 22, 12, 13, 1]"
r143_instanceRandomization,"[2, 3, 4, 17, 11, 24, 22, 10, 6, 21, 5, 20, 25, 1, 23, 16, 12, 9, 18, 14, 26, 13, 8, 15, 7, 19]"
r144_instanceRandomization,"[6, 9, 3, 7, 25, 4, 20, 16, 24, 12, 10, 22, 19, 8, 15, 17, 14, 5, 26, 11, 18, 1, 2, 13, 21, 23]"
r145_instanceRandomization,"[20, 6, 23, 26, 16, 24, 17, 1, 22, 11, 15, 9, 21, 25, 3, 4, 7, 14, 10, 2, 19, 13, 8, 5, 12, 18]"
r146_instanceRandomization,"[2, 22, 7, 17, 11, 18, 19, 23, 10, 8, 3, 12, 5, 21, 26, 6, 1, 25, 15, 13, 9, 14, 24, 4, 16, 20]"
r147_instanceRandomization,"[8, 19, 22, 1, 25, 7, 2, 11, 4, 13, 17, 6, 3, 24, 16, 18, 9, 23, 15, 26, 5, 20, 14, 12, 21, 10]"
r148_instanceRandomization,"[12, 17, 14, 5, 22, 9, 11, 6, 10, 2, 4, 19, 26, 7, 8, 1, 15, 23, 24, 21, 18, 20, 25, 16, 13, 3]"
r149_instanceRandomization,"[7, 19, 22, 5, 15, 16, 10, 21, 11, 3, 26, 6, 18, 24, 13, 23, 9, 17, 8, 4, 14, 1, 12, 2, 25, 20]"
r150_instanceRandomization,"[24, 23, 21, 25, 13, 2, 20, 8, 17, 1, 6, 11, 10, 12, 16, 3, 26, 5, 22, 7, 15, 19, 4, 14, 9, 18]"
r151_instanceRandomization,"[23, 18, 12, 5, 24, 19, 21, 22, 14, 16, 6, 20, 10, 15, 25, 17, 8, 26, 1, 2, 4, 13, 9, 11, 7, 3]"
r152_instanceRandomization,"[12, 26, 21, 18, 19, 13, 25, 6, 8, 15, 23, 22, 16, 2, 24, 14, 5, 1, 4, 3, 10, 7, 17, 11, 9, 20]"
r153_instanceRandomization,"[8, 24, 25, 7, 19, 16, 21, 26, 6, 23, 22, 5, 15, 11, 17, 13, 1, 9, 2, 18, 14, 12, 20, 4, 10, 3]"
r154_instanceRandomization,"[10, 3, 1, 17, 11, 21, 25, 24, 23, 13, 7, 5, 14, 6, 9, 20, 12, 4, 2, 26, 18, 22, 15, 8, 19, 16]"
r155_instanceRandomization,"[21, 18, 17, 20, 26, 16, 8, 3, 22, 7, 4, 2, 12, 11, 14, 6, 25, 13, 24, 10, 19, 5, 23, 1, 9, 15]"
r156_instanceRandomization,"[26, 18, 17, 2, 4, 8, 1, 15, 11, 14, 23, 25, 6, 3, 16, 12, 21, 22, 24, 19, 5, 13, 20, 10, 7, 9]"
r157_instanceRandomization,"[14, 22, 11, 16, 6, 1, 3, 10, 25, 20, 9, 17, 21, 2, 13, 4, 5, 26, 24, 15, 7, 19, 23, 8, 18, 12]"
r158_instanceRandomization,"[14, 16, 5, 12, 21, 6, 7, 9, 3, 17, 26, 4, 19, 23, 25, 15, 8, 20, 1, 18, 22, 10, 11, 24, 13, 2]"
r159_instanceRandomization,"[9, 19, 11, 4, 7, 24, 23, 22, 6, 5, 16, 15, 26, 2, 14, 21, 17, 25, 10, 18, 8, 20, 1, 3, 12, 13]"
r160_instanceRandomization,"[14, 19, 18, 16, 17, 20, 9, 26, 22, 15, 11, 4, 1, 5, 2, 10, 21, 23, 7, 25, 3, 6, 8, 12, 13, 24]"
r161_instanceRandomization,"[12, 22, 20, 3, 6, 23, 2, 25, 8, 9, 17, 13, 1, 26, 7, 18, 4, 10, 24, 14, 5, 21, 15, 16, 19, 11]"
r162_instanceRandomization,"[17, 12, 13, 11, 8, 21, 26, 14, 4, 3, 5, 19, 18, 9, 24, 7, 16, 23, 1, 25, 6, 15, 2, 10, 22, 20]"
r163_instanceRandomization,"[13, 4, 24, 22, 3, 14, 2, 8, 1, 16, 6, 11, 5, 26, 7, 17, 15, 10, 21, 25, 18, 23, 20, 12, 9, 19]"
r164_instanceRandomization,"[1, 9, 24, 5, 11, 21, 17, 4, 18, 25, 8, 16, 20, 3, 12, 22, 14, 6, 13, 7, 23, 19, 10, 2, 15, 26]"
r165_instanceRandomization,"[10, 14, 16, 11, 15, 26, 21, 18, 4, 6, 24, 25, 1, 9, 19, 5, 3, 22, 8, 17, 23, 13, 12, 20, 7, 2]"
r166_instanceRandomization,"[9, 23, 4, 2, 14, 12, 19, 24, 15, 6, 1, 17, 18, 13, 16, 20, 8, 10, 3, 11, 25, 21, 5, 22, 7, 26]"
r167_instanceRandomization,"[15, 18, 24, 8, 11, 12, 22, 4, 1, 10, 16, 14, 21, 7, 20, 23, 26, 13, 5, 19, 2, 17, 25, 3, 9, 6]"
r168_instanceRandomization,"[7, 26, 9, 23, 13, 22, 15, 1, 2, 17, 21, 18, 24, 19, 4, 20, 11, 5, 10, 8, 25, 12, 3, 14, 16, 6]"
r169_instanceRandomization,"[20, 23, 14, 15, 21, 6, 10, 22, 11, 17, 25, 18, 2, 12, 24, 3, 1, 13, 19, 4, 5, 16, 8, 9, 26, 7]"
r170_instanceRandomization,"[23, 24, 12, 25, 13, 16, 7, 20, 26, 4, 1, 3, 14, 17, 18, 15, 2, 6, 10, 9, 22, 11, 5, 19, 8, 21]"
r171_instanceRandomization,"[25, 22, 1, 23, 21, 7, 8, 4, 10, 6, 12, 9, 20, 15, 19, 17, 18, 5, 24, 26, 14, 16, 3, 2, 11, 13]"
r172_instanceRandomization,"[23, 2, 25, 16, 24, 11, 8, 13, 21, 5, 22, 10, 4, 15, 9, 7, 3, 20, 14, 6, 1, 26, 17, 18, 19, 12]"
r173_instanceRandomization,"[23, 8, 18, 15, 2, 12, 5, 11, 13, 20, 4, 22, 1, 6, 24, 9, 3, 19, 7, 21, 17, 14, 10, 25, 26, 16]"
r174_instanceRandomization,"[21, 5, 24, 10, 18, 15, 19, 26, 25, 12, 2, 3, 9, 13, 6, 14, 17, 8, 1, 23, 16, 4, 11, 20, 22, 7]"
r175_instanceRandomization,"[2, 10, 16, 6, 20, 22, 14, 5, 21, 24, 9, 8, 19, 25, 15, 11, 1, 3, 7, 23, 4, 17, 12, 13, 18, 26]"
r176_instanceRandomization,"[20, 8, 1, 23, 6, 19, 21, 10, 3, 16, 5, 4, 11, 9, 17, 7, 12, 14, 26, 25, 22, 24, 13, 15, 18, 2]"
r177_instanceRandomization,"[1, 25, 22, 19, 20, 7, 15, 13, 2, 16, 9, 14, 8, 26, 11, 24, 3, 18, 5, 17, 12, 21, 10, 23, 6, 4]"
r178_instanceRandomization,"[5, 18, 17, 12, 1, 23, 25, 22, 8, 20, 6, 19, 3, 11, 2, 15, 21, 7, 24, 16, 10, 13, 26, 14, 9, 4]"
r179_instanceRandomization,"[2, 3, 20, 12, 25, 17, 26, 9, 8, 23, 11, 10, 6, 1, 22, 15, 16, 14, 13, 18, 19, 7, 24, 4, 5, 21]"
r180_instanceRandomization,"[19, 4, 13, 1, 22, 15, 10, 26, 14, 18, 8, 9, 23, 12, 24, 20, 21, 17, 6, 7, 2, 16, 25, 3, 11, 5]"
r181_instanceRandomization,"[5, 4, 22, 14, 26, 16, 24, 15, 18, 7, 3, 17, 10, 1, 20, 25, 19, 12, 11, 8, 13, 23, 2, 6, 9, 21]"
r182_instanceRandomization,"[24, 16, 6, 4, 20, 8, 21, 3, 18, 5, 2, 14, 26, 1, 12, 7, 15, 11, 17, 23, 22, 9, 25, 13, 19, 10]"
r183_instanceRandomization,"[17, 23, 21, 12, 14, 3, 10, 13, 19, 26, 25, 6, 1, 18, 5, 20, 24, 15, 9, 22, 16, 2, 4, 8, 7, 11]"
r184_instanceRandomization,"[11, 21, 12, 6, 1, 23, 2, 7, 3, 10, 20, 14, 25, 17, 8, 5, 4, 19, 13, 26, 16, 22, 15, 18, 9, 24]"
r185_instanceRandomization,"[12, 25, 7, 8, 26, 11, 17, 18, 1, 4, 2, 10, 21, 19, 23, 22, 9, 15, 6, 3, 20, 16, 5, 24, 13, 14]"
r186_instanceRandomization,"[14, 5, 23, 26, 19, 21, 7, 15, 13, 16, 18, 8, 4, 17, 24, 12, 22, 6, 1, 10, 9, 11, 2, 3, 20, 25]"
r187_instanceRandomization,"[25, 2, 5, 17, 14, 13, 9, 21, 24, 23, 15, 20, 16, 7, 6, 4, 1, 12, 22, 3, 18, 10, 26, 11, 19, 8]"
r188_instanceRandomization,"[16, 13, 4, 2, 26, 22, 10, 8, 5, 25, 21, 3, 20, 6, 15, 12, 1, 17, 11, 18, 24, 19, 14, 9, 23, 7]"
r189_instanceRandomization,"[9, 18, 15, 17, 25, 11, 8, 14, 22, 7, 16, 26, 2, 6, 4, 13, 12, 5, 24, 3, 19, 10, 21, 1, 23, 20]"
r190_instanceRandomization,"[14, 2, 9, 3, 17, 24, 7, 23, 5, 26, 1, 19, 8, 13, 16, 22, 18, 25, 21, 20, 12, 4, 15, 11, 10, 6]"
r191_instanceRandomization,"[21, 5, 22, 9, 10, 19, 17, 14, 1, 18, 2, 16, 6, 13, 11, 23, 15, 12, 25, 26, 4, 8, 3, 24, 20, 7]"
r192_instanceRandomization,"[13, 2, 8, 6, 16, 9, 1, 4, 12, 18, 3, 5, 20, 26, 25, 21, 19, 23, 15, 17, 24, 11, 14, 10, 22, 7]"
r193_instanceRandomization,"[4, 15, 20, 10, 2, 8, 3, 7, 19, 14, 11, 1, 6, 21, 24, 17, 13, 25, 5, 16, 12, 18, 9, 23, 22, 26]"
r194_instanceRandomization,"[17, 10, 6, 7, 2, 20, 8, 4, 18, 1, 12, 13, 23, 22, 3, 14, 16, 15, 25, 26, 11, 21, 5, 9, 24, 19]"
r195_instanceRandomization,"[5, 22, 16, 23, 14, 10, 18, 20, 15, 1, 8, 17, 24, 13, 26, 9, 6, 25, 11, 4, 12, 7, 2, 3, 19, 21]"
r196_instanceRandomization,"[12, 19, 16, 4, 3, 15, 11, 7, 18, 20, 23, 26, 1, 21, 14, 6, 9, 5, 10, 25, 8, 13, 2, 17, 22, 24]"
r197_instanceRandomization,"[21, 3, 1, 23, 22, 11, 13, 24, 26, 14, 6, 7, 19, 8, 16, 5, 2, 15, 20, 18, 25, 10, 4, 17, 9, 12]"
r198_instanceRandomization,"[7, 13, 6, 2, 12, 16, 14, 26, 21, 1, 4, 5, 23, 15, 3, 22, 24, 18, 9, 25, 19, 8, 17, 10, 20, 11]"
r199_instanceRandomization,"[12, 23, 25, 3, 19, 7, 14, 17, 11, 4, 1, 13, 8, 10, 21, 16, 6, 20, 22, 24, 2, 18, 15, 26, 5, 9]"
r200_instanceRandomization,"[26, 11, 21, 13, 4, 12, 17, 3, 14, 16, 15, 18, 6, 2, 8, 5, 22, 23, 20, 7, 9, 1, 24, 10, 25, 19]"
r201_instanceRandomization,"[20, 13, 3, 6, 7, 17, 22, 25, 16, 4, 14, 11, 19, 15, 5, 1, 24, 9, 12, 8, 21, 2, 26, 10, 23, 18]"
r202_instanceRandomization,"[21, 15, 20, 8, 16, 22, 2, 25, 10, 11, 12, 23, 1, 5, 24, 3, 7, 13, 14, 18, 26, 6, 17, 19, 4, 9]"
r203_instanceRandomization,"[13, 24, 2, 15, 8, 4, 22, 25, 23, 1, 12, 3, 18, 21, 5, 17, 26, 11, 19, 9, 16, 14, 10, 20, 7, 6]"
r204_instanceRandomization,"[8, 24, 19, 6, 10, 21, 12, 13, 3, 16, 23, 14, 25, 2, 1, 20, 22, 11, 15, 5, 7, 4, 9, 17, 18, 26]"
r205_instanceRandomization,"[18, 3, 11, 17, 10, 23, 24, 8, 25, 9, 12, 5, 4, 14, 21, 19, 20, 16, 15, 22, 6, 13, 26, 2, 7, 1]"
r206_instanceRandomization,"[26, 16, 2, 25, 18, 22, 3, 7, 17, 4, 12, 6, 21, 19, 15, 11, 10, 14, 8, 9, 5, 20, 23, 24, 13, 1]"
r207_instanceRandomization,"[6, 7, 19, 14, 9, 4, 12, 22, 26, 16, 5, 1, 25, 11, 3, 20, 8, 17, 23, 21, 13, 10, 24, 15, 18, 2]"
r208_instanceRandomization,"[20, 24, 10, 3, 6, 5, 23, 11, 17, 19, 26, 21, 1, 2, 7, 25, 9, 8, 15, 12, 18, 16, 4, 22, 14, 13]"
r209_instanceRandomization,"[20, 23, 26, 3, 12, 17, 24, 21, 2, 7, 14, 1, 16, 11, 10, 18, 15, 4, 5, 8, 13, 25, 22, 6, 9, 19]"
r210_instanceRandomization,"[26, 13, 4, 11, 25, 1, 5, 18, 20, 7, 14, 6, 19, 17, 15, 22, 21, 23, 2, 24, 12, 16, 3, 8, 10, 9]"
r211_instanceRandomization,"[6, 21, 19, 5, 10, 11, 23, 25, 15, 2, 16, 14, 7, 17, 26, 13, 9, 1, 20, 18, 8, 24, 3, 12, 4, 22]"
r212_instanceRandomization,"[17, 5, 4, 11, 13, 25, 18, 20, 23, 10, 7, 26, 12, 1, 2, 8, 14, 22, 9, 6, 15, 19, 24, 3, 16, 21]"
r213_instanceRandomization,"[24, 3, 26, 9, 25, 2, 17, 19, 5, 1, 6, 21, 10, 22, 16, 12, 23, 11, 13, 20, 18, 7, 4, 14, 8, 15]"
r214_instanceRandomization,"[22, 13, 16, 7, 5, 23, 17, 9, 11, 26, 8, 20, 10, 4, 15, 1, 19, 25, 12, 21, 18, 3, 2, 14, 24, 6]"
r215_instanceRandomization,"[2, 11, 5, 22, 16, 10, 14, 7, 3, 25, 8, 9, 13, 26, 6, 12, 19, 4, 20, 23, 1, 18, 15, 21, 24, 17]"
r216_instanceRandomization,"[8, 6, 2, 23, 12, 11, 14, 9, 22, 25, 15, 5, 7, 19, 21, 3, 18, 26, 24, 13, 20, 4, 16, 10, 1, 17]"
r217_instanceRandomization,"[15, 6, 7, 1, 5, 11, 16, 23, 25, 14, 3, 4, 10, 17, 22, 21, 24, 20, 26, 18, 19, 8, 2, 13, 12, 9]"
r218_instanceRandomization,"[2, 10, 6, 15, 17, 24, 5, 12, 3, 19, 13, 20, 14, 22, 21, 26, 8, 1, 23, 11, 4, 16, 18, 25, 9, 7]"
r219_instanceRandomization,"[21, 2, 3, 6, 18, 14, 17, 16, 10, 24, 7, 26, 19, 12, 25, 9, 4, 11, 20, 15, 22, 1, 5, 8, 13, 23]"
r220_instanceRandomization,"[7, 26, 21, 5, 19, 6, 16, 22, 11, 20, 13, 14, 1, 10, 18, 2, 3, 23, 12, 15, 8, 9, 25, 17, 24, 4]"
r221_instanceRandomization,"[19, 17, 8, 2, 16, 15, 5, 24, 21, 10, 22, 1, 12, 3, 18, 14, 4, 13, 25, 6, 20, 26, 9, 7, 23, 11]"
r222_instanceRandomization,"[20, 26, 22, 1, 25, 12, 21, 7, 13, 18, 8, 4, 5, 16, 10, 9, 19, 3, 11, 14, 2, 24, 6, 17, 23, 15]"
r223_instanceRandomization,"[22, 5, 4, 18, 10, 21, 16, 14, 26, 6, 20, 9, 19, 23, 24, 2, 7, 8, 15, 17, 11, 1, 12, 13, 25, 3]"
r224_instanceRandomization,"[8, 21, 22, 23, 4, 10, 15, 1, 11, 26, 24, 3, 5, 7, 6, 13, 12, 18, 17, 19, 25, 14, 16, 2, 9, 20]"
r225_instanceRandomization,"[6, 26, 13, 3, 23, 21, 18, 14, 7, 8, 20, 5, 10, 2, 19, 22, 11, 12, 1, 15, 4, 24, 25, 9, 17, 16]"
r226_instanceRandomization,"[22, 14, 12, 20, 17, 11, 25, 15, 16, 2, 23, 10, 13, 26, 18, 1, 21, 8, 19, 7, 4, 5, 9, 3, 6, 24]"
r227_instanceRandomization,"[24, 19, 9, 12, 13, 21, 22, 23, 10, 2, 18, 6, 8, 7, 11, 14, 20, 25, 3, 15, 17, 16, 1, 4, 26, 5]"
r228_instanceRandomization,"[4, 18, 16, 1, 15, 22, 12, 11, 14, 26, 7, 5, 8, 13, 17, 3, 25, 6, 2, 21, 9, 19, 10, 23, 24, 20]"
r229_instanceRandomization,"[4, 25, 2, 13, 20, 23, 19, 22, 17, 14, 21, 11, 6, 1, 12, 8, 10, 24, 3, 26, 18, 16, 15, 9, 5, 7]"
r230_instanceRandomization,"[13, 4, 10, 3, 9, 2, 12, 23, 11, 17, 25, 22, 21, 18, 1, 24, 5, 15, 14, 26, 7, 6, 8, 19, 20, 16]"
r231_instanceRandomization,"[1, 8, 10, 16, 13, 12, 23, 11, 19, 25, 17, 4, 20, 24, 21, 15, 6, 18, 5, 2, 7, 3, 9, 26, 14, 22]"
r232_instanceRandomization,"[7, 22, 24, 11, 3, 2, 14, 21, 13, 18, 17, 23, 10, 16, 15, 8, 19, 20, 1, 5, 12, 26, 4, 9, 25, 6]"
r233_instanceRandomization,"[10, 25, 11, 8, 12, 18, 7, 14, 13, 22, 16, 6, 17, 9, 26, 3, 19, 2, 5, 24, 15, 4, 23, 1, 21, 20]"
r234_instanceRandomization,"[4, 7, 13, 9, 5, 21, 14, 25, 24, 2, 22, 19, 20, 3, 16, 8, 11, 26, 15, 10, 12, 1, 17, 23, 6, 18]"
r235_instanceRandomization,"[6, 4, 8, 7, 9, 17, 3, 23, 19, 22, 10, 24, 12, 21, 13, 1, 20, 14, 5, 18, 11, 15, 25, 26, 2, 16]"
r236_instanceRandomization,"[26, 9, 25, 23, 21, 22, 19, 24, 3, 8, 12, 14, 2, 17, 15, 1, 16, 18, 13, 11, 4, 10, 6, 20, 5, 7]"
r237_instanceRandomization,"[5, 26, 8, 21, 13, 23, 7, 4, 6, 10, 3, 12, 24, 19, 25, 9, 15, 17, 14, 2, 22, 11, 20, 1, 16, 18]"
r238_instanceRandomization,"[26, 9, 18, 7, 6, 10, 24, 16, 4, 13, 25, 15, 12, 8, 20, 22, 23, 21, 3, 5, 1, 14, 17, 2, 11, 19]"
r239_instanceRandomization,"[15, 1, 14, 23, 5, 22, 21, 3, 2, 25, 16, 10, 18, 26, 19, 17, 12, 20, 11, 9, 24, 7, 4, 8, 6, 13]"
r240_instanceRandomization,"[10, 9, 15, 19, 21, 16, 26, 24, 8, 5, 4, 11, 23, 22, 17, 18, 13, 7, 25, 1, 6, 12, 3, 14, 2, 20]"
r241_instanceRandomization,"[13, 24, 23, 3, 21, 22, 19, 18, 10, 6, 15, 8, 25, 5, 26, 4, 12, 2, 20, 14, 9, 1, 17, 7, 16, 11]"
r242_instanceRandomization,"[8, 15, 3, 13, 12, 16, 25, 10, 5, 19, 18, 23, 17, 14, 1, 20, 2, 24, 26, 7, 11, 4, 22, 21, 9, 6]"
r243_instanceRandomization,"[5, 4, 23, 18, 24, 9, 3, 21, 11, 25, 20, 16, 2, 17, 13, 22, 12, 14, 19, 26, 1, 7, 8, 6, 10, 15]"
r244_instanceRandomization,"[6, 18, 20, 12, 10, 19, 15, 2, 1, 4, 25, 11, 8, 14, 16, 23, 26, 22, 7, 21, 5, 9, 17, 3, 24, 13]"
r245_instanceRandomization,"[8, 24, 16, 15, 17, 25, 11, 20, 19, 12, 2, 22, 21, 10, 26, 23, 3, 4, 14, 5, 7, 6, 13, 9, 18, 1]"
r246_instanceRandomization,"[6, 9, 15, 11, 20, 25, 17, 4, 5, 19, 10, 23, 18, 26, 22, 3, 7, 24, 8, 12, 13, 21, 16, 2, 14, 1]"
r247_instanceRandomization,"[9, 23, 22, 12, 10, 15, 13, 18, 3, 5, 17, 21, 7, 24, 25, 2, 1, 8, 4, 11, 6, 16, 19, 14, 26, 20]"
r248_instanceRandomization,"[19, 20, 13, 24, 16, 4, 26, 3, 5, 8, 10, 14, 17, 25, 9, 6, 2, 22, 21, 7, 18, 1, 11, 23, 12, 15]"
r249_instanceRandomization,"[15, 19, 13, 5, 7, 20, 23, 9, 25, 1, 12, 17, 6, 8, 2, 11, 16, 10, 18, 21, 26, 24, 3, 14, 22, 4]"
r250_instanceRandomization,"[1, 23, 2, 10, 5, 13, 4, 20, 11, 25, 26, 19, 18, 17, 3, 22, 21, 24, 6, 14, 9, 7, 12, 15, 16, 8]"
r251_instanceRandomization,"[9, 16, 4, 22, 2, 6, 25, 24, 10, 23, 8, 19, 12, 3, 20, 11, 17, 1, 7, 5, 26, 14, 21, 15, 18, 13]"
r252_instanceRandomization,"[26, 21, 20, 17, 3, 25, 4, 7, 13, 22, 5, 9, 23, 14, 18, 16, 15, 12, 11, 10, 24, 1, 6, 2, 19, 8]"
r253_instanceRandomization,"[14, 1, 23, 7, 24, 15, 4, 2, 11, 8, 5, 9, 26, 16, 18, 22, 20, 10, 21, 6, 12, 25, 19, 13, 3, 17]"
r254_instanceRandomization,"[9, 25, 7, 24, 15, 1, 26, 5, 3, 16, 11, 4, 19, 20, 12, 10, 17, 13, 14, 6, 2, 23, 21, 22, 18, 8]"
r255_instanceRandomization,"[5, 9, 3, 2, 19, 4, 15, 1, 16, 11, 24, 26, 7, 22, 17, 8, 12, 21, 23, 6, 25, 18, 10, 20, 14, 13]"
r256_instanceRandomization,"[26, 3, 16, 10, 2, 17, 11, 23, 9, 22, 21, 18, 13, 14, 15, 7, 25, 6, 8, 12, 24, 4, 20, 19, 1, 5]"
